,Tweet,handle,tweet_text,Polarity,Subjectivity
13831,"@AmericanAir Yes. However, the seats they assign us that day are never together. I just want to sit with my husband! Why is that impossible?",@AmericanAir," Yes. However, the seats they assign us that day are never together. I just want to sit with my husband! Why is that impossible?",-0.6666666666666666,1.0
13850,"@AmericanAir and even worse, by the time you responded to my tweets I took two flights over five hours. And that was the quickest response!",@AmericanAir," and even worse, by the time you responded to my tweets I took two flights over five hours. And that was the quickest response!",-0.5,0.6
13862,"@AmericanAir this is pathetic customer service. Why have bag tags, barcodes and computers if your response is, ""not yet located""?",@AmericanAir," this is pathetic customer service. Why have bag tags, barcodes and computers if your response is, ""not yet located""?",-1.0,1.0
13876,"@AmericanAir your gate agents at DFW gate B16 are pathetic tonight.  Terrible communication, stories changing and apathetic",@AmericanAir," your gate agents at DFW gate B16 are pathetic tonight.  Terrible communication, stories changing and apathetic",-1.0,1.0
13881,@AmericanAir  is the worst airline to ever travel with!!!! The worst!! They're equivalent to DIRT!!!!!!,@AmericanAir,  is the worst airline to ever travel with!!!! The worst!! They're equivalent to DIRT!!!!!!,-1.0,1.0
13894,@AmericanAir Hey so I'm very disappointed with my time traveling with you! I've had the worst experience and both times the flight delayed!,@AmericanAir, Hey so I'm very disappointed with my time traveling with you! I've had the worst experience and both times the flight delayed!,-1.0,0.9875
13910,@AmericanAir after all that weve been through today as a courtesy to not allow a passenger with an oxgen tank sit up there is bad business,@AmericanAir, after all that weve been through today as a courtesy to not allow a passenger with an oxgen tank sit up there is bad business,-0.6999999999999998,0.6666666666666666
13934,"@AmericanAir yeah, rebooked for tomorrow morning. But extremely disappointed to miss a wedding.",@AmericanAir," yeah, rebooked for tomorrow morning. But extremely disappointed to miss a wedding.",-0.75,0.75
13943,@AmericanAir pathetic service,@AmericanAir, pathetic service,-1.0,1.0
13950,@AmericanAir I have tried to talk to someone for almost 6 hrs! you Cancelled Flightled my flight and you won't pick up the phone. pathetic &amp; very sad,@AmericanAir, I have tried to talk to someone for almost 6 hrs! you Cancelled Flightled my flight and you won't pick up the phone. pathetic &amp; very sad,-0.825,1.0
13961,@AmericanAir you guys fail again.. all I need to do is use my voucher for a ticket but I can't do it online #yourphonesystemsucks,@AmericanAir, you guys fail again.. all I need to do is use my voucher for a ticket but I can't do it online #yourphonesystemsucks,-0.5,0.29999999999999993
14029,@AmericanAir @carlw1980 I have followed and dm'd you. . . Please respond to my concern too. Really disappointed with customer service.,@AmericanAir,  I have followed and dm'd you. . . Please respond to my concern too. Really disappointed with customer service.,-0.75,0.75
14034,"@AmericanAir - We have; they were useless. Baggage service called before 9 to tell us we would have bags by 3. Now, maybe midnight.",@AmericanAir," - We have; they were useless. Baggage service called before 9 to tell us we would have bags by 3. Now, maybe midnight.",-0.5,0.2
14037,@AmericanAir AA 2258 why have you Cancelled Flightled our flight without courtesy of notifying us or alternatives?  Very poor.,@AmericanAir, AA 2258 why have you Cancelled Flightled our flight without courtesy of notifying us or alternatives?  Very poor.,-0.52,0.78
14043,@AmericanAir never got an update and we had the worst communication from u. Our flight delay was mechanical and not a word. #poorservice,@AmericanAir, never got an update and we had the worst communication from u. Our flight delay was mechanical and not a word. #poorservice,-1.0,1.0
14051,@AmericanAir VERY upset that I cannot select seats for Tuesday flight online or over the phone. Terrible customer service :( Please help!,@AmericanAir, VERY upset that I cannot select seats for Tuesday flight online or over the phone. Terrible customer service :( Please help!,-0.5791666666666667,0.7666666666666666
14055,"@AmericanAir yes, for tomorrow at 9 am. But I have to work though 😒 I'm really mad about the situation",@AmericanAir," yes, for tomorrow at 9 am. But I have to work though 😒 I'm really mad about the situation",-0.625,1.0
14056,"@AmericanAir whenever I cheat on you it goes horribly wrong! I promise, I won't stray anymore. I'm talking about you @Delta!",@AmericanAir," whenever I cheat on you it goes horribly wrong! I promise, I won't stray anymore. I'm talking about you ",-0.625,0.9
14067,@AmericanAir at JFK flight to Boston delayed 20 min waiting for catering they are boarding flight to LAX waiting for over and hour WTF?,@AmericanAir, at JFK flight to Boston delayed 20 min waiting for catering they are boarding flight to LAX waiting for over and hour WTF?,-0.5,1.0
14080,"@AmericanAir Been trying to call all day, get hung up on every time. Your guys are horrible!",@AmericanAir," Been trying to call all day, get hung up on every time. Your guys are horrible!",-1.0,1.0
14102,@AmericanAir You have the worst customer service of any airlines I've ever encountered. Flat out awful,@AmericanAir, You have the worst customer service of any airlines I've ever encountered. Flat out awful,-0.6749999999999999,0.7083333333333334
14108,"@AmericanAir delivered mom's delayed bag to the wrong place. 2 hrs on hold yesterday, &gt;1 hr today. Still no bag. #AA http://t.co/QKkJdFObOS",@AmericanAir," delivered mom's delayed bag to the wrong place. 2 hrs on hold yesterday, &gt;1 hr today. Still no bag. #AA http://t.co/QKkJdFObOS",-0.5,0.9
14110,@AmericanAir this is awful customer service.,@AmericanAir, this is awful customer service.,-1.0,1.0
14148,@AmericanAir Same as yesterday's Cancelled Flighted flight. AA104. Your customer support is just awful!,@AmericanAir, Same as yesterday's Cancelled Flighted flight. AA104. Your customer support is just awful!,-0.5,0.5625
14172,@AmericanAir pathetic to have your gate agents lie to my face when you are at fault,@AmericanAir, pathetic to have your gate agents lie to my face when you are at fault,-1.0,1.0
14206,@AmericanAir we're still here guys - you are the worst,@AmericanAir, we're still here guys - you are the worst,-1.0,1.0
14242,@AmericanAir Now your site is not working! WTF,@AmericanAir, Now your site is not working! WTF,-0.5,1.0
14263,@AmericanAir Your gate attendants in ABQ are awful as was your service. You should be ashamed. Terrible experience here from start to finish,@AmericanAir, Your gate attendants in ABQ are awful as was your service. You should be ashamed. Terrible experience here from start to finish,-1.0,1.0
14265,"@AmericanAir @sa_craig no gate agent, and only 3 PA updates for 3 hours, hinted at abandonment. horrible experience for all passengers.",@AmericanAir,"  no gate agent, and only 3 PA updates for 3 hours, hinted at abandonment. horrible experience for all passengers.",-0.5,1.0
14267,@AmericanAir my travel for tomorrow was Cancelled Flightled and then stupidly rebooked for tomorrow! I can't get through to reservations!,@AmericanAir, my travel for tomorrow was Cancelled Flightled and then stupidly rebooked for tomorrow! I can't get through to reservations!,-1.0,1.0
14290,@AmericanAir why don't you have driver service to get employees to work in bad weather like hospitals etc #badmgmt #AmericanAirlines,@AmericanAir, why don't you have driver service to get employees to work in bad weather like hospitals etc #badmgmt #AmericanAirlines,-0.6999999999999998,0.6666666666666666
14304,"@AmericanAir @NY_NJairports AA1224: 45 mins for Priority bags to arrive, now Late Flight for evening plans! Delta 20 min bag guarantee anyone? :(",@AmericanAir,"  AA1224: 45 mins for Priority bags to arrive, now Late Flight for evening plans! Delta 20 min bag guarantee anyone? :(",-0.5625,0.8
14334,"@AmericanAir Where are your tickets offices in Boston? Impossible to book by phone or use vouchers on website, what a headache. PLEASE HELP!",@AmericanAir," Where are your tickets offices in Boston? Impossible to book by phone or use vouchers on website, what a headache. PLEASE HELP!",-0.8333333333333333,1.0
14346,"@AmericanAir Where are your ticket offices in Boston? Impossible to book by phone or use voucher on website, what a headache! PLEASE HELP!",@AmericanAir," Where are your ticket offices in Boston? Impossible to book by phone or use voucher on website, what a headache! PLEASE HELP!",-1.0,1.0
14359,"@AmericanAir 3231DTW to LAG at 4:45. Flight Cancelled Flightled with no notice. Given a voucher to a dirty hotel, with no food vouchers or apology.",@AmericanAir," 3231DTW to LAG at 4:45. Flight Cancelled Flightled with no notice. Given a voucher to a dirty hotel, with no food vouchers or apology.",-0.6,0.8
14369,@AmericanAir you suck worst airline ever I will never be flying you again I have been stuck here for 13 hours no one is helping #fuckoff,@AmericanAir, you suck worst airline ever I will never be flying you again I have been stuck here for 13 hours no one is helping #fuckoff,-1.0,1.0
14385,"@AmericanAir need assistance. very frustrated I can't reach reservations by phone. trying to book online &amp; get ""fare no longer avail"" msg",@AmericanAir," need assistance. very frustrated I can't reach reservations by phone. trying to book online &amp; get ""fare no longer avail"" msg",-0.9099999999999999,0.26
14394,@AmericanAir but they refused to unload our luggage so we're stuck in below freezing weather w/o our cold weather clothes.,@AmericanAir, but they refused to unload our luggage so we're stuck in below freezing weather w/o our cold weather clothes.,-0.6,1.0
14401,@AmericanAir Worst airline ever. We have been stranded for 24 hours because of your 7 hour delay with flight 104 last night.,@AmericanAir, Worst airline ever. We have been stranded for 24 hours because of your 7 hour delay with flight 104 last night.,-0.5,0.5333333333333333
14402,@AmericanAir is there not an email address I can send my issue to? you guys screwed up and rebooked my flight to the wrong day!  please help,@AmericanAir, is there not an email address I can send my issue to? you guys screwed up and rebooked my flight to the wrong day!  please help,-0.625,0.9
14421,"@AmericanAir Flt Cancelled Flighted, rescheduled to bad time. Tried 800# 3hrs. Website states can't do online=useless website. Help?",@AmericanAir," Flt Cancelled Flighted, rescheduled to bad time. Tried 800# 3hrs. Website states can't do online=useless website. Help?",-0.6999999999999998,0.6666666666666666
